,NWEIGHT
5732,11336.661090000001
5733,5080.210305
5734,14171.225040000001
5735,10063.58577
5736,5587.668893999999
5737,11973.0262
5738,8890.675004
5739,11079.64444
5740,10694.89867
5741,21751.48032
5742,14567.188069999998
5743,9263.263781
5744,7264.469005
5745,10444.1537
5746,7481.329596
5747,5600.989349
5748,5267.12826
5749,9443.964464
5750,7562.500166
5751,8599.17201
5752,12469.42226
5753,7313.355636
5754,10651.14449
5755,10491.683140000001
5756,5994.631539999999
5757,10631.81923
5758,13872.4554
5759,10168.072890000001
5760,9266.336501
5761,9062.258305
5762,4197.340307
5763,4232.486975
5764,8875.442405
5765,5492.154482
5766,5972.352543
5767,5875.024555
5768,7855.79853
5769,7634.591756999999
5770,3162.734117
5771,7401.827089
5772,7122.716613
5773,10352.14366
5774,9829.691977
5775,6814.268902
5776,8572.17389
5777,8401.694236
5778,7133.120698000001
5779,12294.50856
5780,5334.306994
5781,7264.469005
5782,6904.972947
5783,2778.2589350000003
5784,14563.96695
5785,14727.352009999999
5786,8122.51579
5787,20411.71523
5788,4569.51589
5789,8345.546052
5790,17552.95897
5791,16221.57069
5792,6252.348524
5793,10616.04808
5794,17012.72155
5795,5471.506346
5796,3667.81815
5797,5211.538743
5798,7811.374916
5799,4197.340361
5800,6583.356063
5801,9131.566265000001
5802,7609.806465000001
5803,9117.827878
5804,5832.2615479999995
5805,22099.99478
5806,6905.036722
5807,9170.442429
5808,7140.036571
5809,6878.40505
5810,4751.971522
5811,9539.45595
5812,13175.74014
5813,4135.526889
5814,5567.090715
5815,19177.033480000002
5816,4295.136138
5817,7169.307634000001
5818,7537.759155
5819,10545.00248
5820,8345.548081
5821,12983.499740000001
5822,33453.16027
5823,7443.999218999999
5824,10028.58057
5825,11946.94313
5826,7938.7040019999995
5827,7742.861228
5828,8140.750654
5829,9154.918581
5830,11362.76124
5831,5242.406967
5832,7131.084279000001
5833,10845.19128
5834,6311.29738
5835,12755.825359999999
5836,12469.420909999999
5837,11804.68752
5838,11762.72632
5839,7960.926729000001
5840,8605.66396
5841,8517.924184
5842,11330.02692
5843,7632.080286
5844,10965.7772
5845,4812.840682999999
5846,11932.55945
5847,2935.6824579999998
5848,6373.545792
5849,7305.364803
5850,5580.192258
5851,6491.070989
5852,11655.00099
5853,14025.73591
5854,4184.8754659999995
5855,17619.19706
5856,6936.8277069999995
5857,5675.891474
5858,14563.96635
5859,5691.379925
5860,8393.979578
5861,11838.58413
5862,7757.701336
5863,7968.438668000001
5864,12984.83433
5865,5367.505903
5866,64685.94337000001
5867,10512.33182
5868,8345.548155
5869,2691.1619600000004
5870,3242.224562
5871,5543.570572
5872,8345.547037999999
5873,13232.05527
5874,6858.533006999999
5875,13105.566420000001
5876,6424.701069
5877,6297.037032
5878,8064.033531
5879,10651.1428
5880,6553.044465
5881,19811.14744
5882,15451.89264
5883,7169.306046
5884,29201.62219
5885,6792.336126
5886,13155.68207
5887,14339.633740000001
5888,10063.58577
5889,17296.15593
5890,4812.840535
5891,14615.70203
5892,6663.805217
5893,2855.873269
5894,9623.683234
5895,10550.89959
5896,8405.109043999999
5897,10651.1428
5898,4875.639168
5899,4132.534512
5900,5394.783622999999
5901,4559.170346
5902,6027.158843
5903,4388.97901
5904,7495.459942
5905,4137.089497999999
5906,3349.0293269999997
5907,14550.069730000001
5908,6301.156325
5909,6050.398207
5910,7215.878554000001
5911,19072.39584
5912,8064.033854
5913,8877.690776000001
5914,13918.65251
5915,8458.372587
5916,9396.763936
5917,29195.496810000004
5918,10214.25426
5919,2599.855984
5920,4929.406418
5921,8833.604958
5922,7169.305345999999
5923,10344.898070000001
5924,9069.888198
5925,6766.633243000001
5926,6552.242791
5927,5177.541197
5928,12704.77539
5929,4638.8384719999995
5930,5388.825565
5931,11579.41104
5932,9488.095369
5933,12767.38578
5934,46747.14668
5935,9296.322569
5936,3262.6280899999997
5937,4269.660975
5938,7566.83476
5939,18692.303630000002
5940,12365.89997
5941,3520.879661
5942,7136.883253
5943,7169.305345999999
5944,7757.697801
5945,13175.74285
5946,8099.644101999999
5947,7559.667803
5948,9269.774351
5949,12789.88041
5950,13851.28453
5951,7955.394509999999
5952,2829.7108949999997
5953,3920.16006
5954,5438.6982259999995
5955,3873.230149
5956,4079.9757210000002
5957,6822.465186
5958,19823.36179
5959,14918.449209999999
5960,13182.30511
5961,7420.937319
5962,9488.095369
5963,5313.712358
5964,10560.96995
5965,24301.076559999998
5966,16624.03137
5967,5303.525453
5968,7264.469778
5969,9102.50345
5970,7784.78662
5971,8997.110853
5972,10166.72216
5973,2935.682414
5974,7535.950837
5975,8372.168079000001
5976,7093.982317
5977,7951.521036
5978,7133.12118
5979,15322.099740000001
5980,7232.6279159999995
5981,6059.496584
5982,6822.465115000001
5983,10135.97351
5984,8064.033531
5985,6193.324034
5986,7095.217456999999
5987,10357.47343
5988,4697.2131549999995
5989,10512.33274
5990,8640.827417
5991,13331.54655
5992,5629.0992320000005
5993,17172.53939
5994,7598.353845000001
5995,6244.998944
5996,18889.440730000002
5997,6328.839051
5998,13181.1769
5999,27528.61676
6000,12789.87939
6001,6374.387532
6002,10560.96889
6003,7854.159706
6004,18522.26108
6005,4702.477226
6006,11816.586959999999
6007,3773.9734840000006
6008,4724.460469
6009,7846.747491
6010,8244.447842
6011,16427.8494
6012,4697.213519
6013,2935.682414
6014,11362.762929999999
6015,4977.186143
6016,11465.61942
6017,7305.364713
6018,14733.41194
6019,15489.570609999999
6020,8943.857697
6021,10625.1459
6022,7558.67416
6023,8639.692289
6024,5323.302419
6025,4311.345229
6026,12421.42969
6027,16272.04908
6028,4193.99283
6029,18137.87668
6030,13492.49721
6031,15265.016269999998
6032,2742.57463
6033,5334.306058
6034,9737.421453
6035,6088.93061
6036,5629.0987350000005
6037,9140.426909
6038,14076.75229
6039,4718.007951
6040,6601.234329
6041,11989.10593
6042,2599.85583
6043,4963.082588
6044,2778.2593030000003
6045,29834.222489999996
6046,9737.418528
6047,11525.60758
6048,8596.255974
6049,15506.098259999999
6050,7718.0184420000005
6051,9242.949773
6052,9726.098281
6053,9948.582628
6054,7955.392856999999
6055,9431.331918
6056,11214.7738
6057,19938.02975
6058,3901.342109
6059,3991.1012520000004
6060,14918.456080000002
6061,6256.734602
6062,2913.735425
6063,8263.498934000001
6064,9401.190528000001
6065,8877.691153
6066,6861.287276000001
6067,15431.336490000002
6068,7229.756869
6069,13737.505990000001
6070,8730.528353
6071,6102.014132
6072,13960.19721
6073,8890.675004
6074,9121.977251999999
6075,9130.421503
6076,8338.143206
6077,6663.805081
6078,5126.837841
6079,2471.6793780000003
6080,7377.846006999999
6081,5878.402811999999
6082,9296.323354
6083,8646.418635
6084,10063.793759999999
6085,3945.571173
6086,13631.1981
6087,6193.324565999999
6088,11554.51053
6089,14727.35078
6090,9070.833043
6091,11076.58884
6092,5629.0992320000005
6093,6413.777534000001
6094,8634.10212
6095,8393.980729
6096,14531.59256
6097,10734.45455
6098,17776.65782
6099,6800.583562999999
6100,5875.024555
6101,6873.736257
6102,4498.4138219999995
6103,18991.614869999998
6104,8465.261928
6105,6297.03753
6106,10147.702440000001
6107,10588.35991
6108,15966.07035
6109,3867.496196
6110,10062.81034
6111,10654.00164
6112,13161.16422
6113,10219.218429999999
6114,7782.0266
6115,11723.88713
6116,12973.26191
6117,6799.889029999999
6118,4674.747321
6119,5548.853837
6120,14015.550130000001
6121,5169.254752000001
6122,7562.500166
6123,11211.021340000001
6124,9190.810017
6125,7305.677351
6126,6004.19031
6127,9986.665858
6128,6252.3484
6129,9539.455514
6130,9170.442823000001
6131,2566.034173
6132,9516.478987999999
6133,11638.25789
6134,4751.972390999999
6135,8465.644995999999
6136,4193.993294
6137,11407.15517
6138,10012.43528
6139,6113.883688
6140,12002.85807
6141,7093.982317
6142,7737.77627
6143,16178.31229
6144,7715.6032079999995
6145,2935.682449
6146,6936.828371
6147,12704.7763
6148,17188.12768
6149,13737.502369999998
6150,15804.706909999999
6151,9407.04823
6152,6252.348338000001
6153,9528.977498
6154,7855.4471650000005
6155,6861.287276000001
6156,21462.85245
6157,3048.710271
6158,8345.547081
6159,5414.539669
6160,10189.023140000001
6161,4232.486877
6162,7960.927637999999
6163,3901.341785
6164,4132.534213
6165,6182.785476
6166,2935.6826170000004
6167,9742.49242
6168,4750.84666
6169,7264.46759
6170,10062.81005
6171,4751.971697999999
6172,15864.345130000002
6173,10379.46954
6174,7577.542454
6175,8161.179053
6176,7598.3538849999995
6177,4220.46121
6178,14591.20861
6179,17230.62145
6180,19909.24403
6181,3409.6792479999995
6182,4196.378457
6183,14157.04776
6184,6619.054795
6185,12469.42242
6186,4294.151879
6187,10560.968640000001
6188,7834.501628
6189,12745.6439
6190,11278.02492
6191,9396.765055
6192,9755.327519
6193,7341.317473
6194,7188.115173
6195,4569.515984000001
6196,11009.22247
6197,6814.2701
6198,9263.267109999999
6199,6557.734933
6200,15489.570609999999
6201,12359.45629
6202,9993.9777
6203,6861.288101
6204,10423.07576
6205,20706.21114
6206,11181.36932
6207,8416.447832
6208,6822.4648290000005
6209,8293.220945000001
6210,23965.424030000002
6211,2935.682414
6212,7971.141778
6213,3873.230149
6214,7744.502256999999
6215,16122.13038
6216,3286.374179
6217,9855.53872
6218,7326.176911
6219,15588.44767
6220,15746.304069999998
6221,7169.306329000001
6222,6532.1259549999995
6223,6905.036137
6224,6576.848594
6225,12575.24335
6226,11659.96685
6227,6822.464
6228,22704.50535
6229,9528.974542
6230,20900.53931
6231,3133.710863
6232,14168.035030000001
6233,2993.339264
6234,16134.27176
6235,10512.33176
6236,12550.17657
6237,8781.801555
6238,10550.900440000001
6239,10063.793759999999
6240,6904.972468000001
6241,4812.840204
6242,21260.71583
6243,17227.56605
6244,7457.1515549999995
6245,15489.574690000001
6246,4052.687696
6247,14918.453630000002
6248,7169.306046
6249,4939.306712
6250,13837.18898
6251,6120.161196999999
6252,7313.356223999999
6253,5620.543436
6254,6079.226294
6255,6273.485469
6256,14025.7366
6257,8122.515568000001
6258,4197.3401969999995
6259,9713.218713
6260,12206.23054
6261,5556.285072
6262,8619.589922
6263,10423.07517
6264,4178.516304
6265,9463.067362
6266,7620.241529999999
6267,5487.783874000001
6268,8179.590248
6269,9737.421546
6270,8435.025555
6271,7302.999778
6272,17342.2619
6273,7269.062835
6274,4751.971624
6275,10560.96995
6276,7577.542825
6277,14249.480980000002
6278,19887.01214
6279,6540.320847
6280,9742.491770999999
6281,8316.769081999999
6282,11362.762929999999
6283,6252.349072999999
6284,8410.392325
6285,9737.41984
6286,15506.098259999999
6287,4559.16952
6288,3149.361401
6289,4554.933524
6290,8506.674513
6291,10286.60159
6292,2673.735512
6293,22051.81242
6294,11141.98981
6295,19137.69199
6296,12789.88236
6297,11848.7148
6298,7169.306661
6299,10344.898070000001
6300,2742.574483
6301,3286.37406
6302,10457.14039
6303,9539.455111
6304,7938.1387939999995
6305,9026.477422
6306,8289.577237000001
6307,10535.7269
6308,8944.154261
6309,6027.15711
6310,7093.982249
6311,12816.85025
6312,9229.280242
6313,24270.84258
6314,6893.406286
6315,4232.486877
6316,7951.521851
6317,10545.00103
6318,9516.478573999999
6319,2935.6826170000004
6320,4232.486336
6321,11273.32082
6322,4875.639822
6323,9791.796834
6324,7921.797443
6325,9623.684099
6326,7549.589985
6327,3875.426636
6328,3251.927925
6329,10249.22564
6330,16630.158330000002
6331,4738.616276
6332,6027.648657
6333,8902.642201999999
6334,7326.176397
6335,13625.19601
6336,8257.314284
6337,4232.486336
6338,11992.513570000001
6339,4724.460597
6340,6016.635649
6341,7198.759843000001
6342,6193.323635
6343,15489.570609999999
6344,20407.42512
6345,6663.805081
6346,16371.4175
6347,10128.15451
6348,6090.666114
6349,7169.305345999999
6350,9323.803406
6351,7862.343683
6352,4232.486975
6353,10444.76567
6354,15489.574690000001
6355,7834.499879000001
6356,12280.5895
6357,8218.566163
6358,19110.599309999998
6359,8961.206033
6360,3506.5715659999996
6361,6540.321022
6362,14563.95814
6363,8464.426861
6364,14596.7955
6365,18198.42793
6366,13574.03395
6367,11884.82105
6368,14682.209969999998
6369,5675.987864
6370,37518.81356
6371,7305.364785
6372,6049.798473
6373,7834.503472
6374,16951.04279
6375,5414.539156
6376,14589.818319999998
6377,10122.05783
6378,15948.46958
6379,3975.016192
6380,5487.784908
6381,4088.051126
6382,12379.49966
6383,8405.10899
6384,6206.254309
6385,16752.79504
6386,2778.259096
6387,7326.1763200000005
6388,5388.826392
6389,16020.974030000001
6390,10560.96889
6391,11702.79596
6392,6373.545792
6393,11404.8655
6394,9619.771759000001
6395,12550.17116
6396,17875.80386
6397,4294.151482
6398,5303.525493
6399,7095.217651999999
6400,2742.5746059999997
6401,14918.452969999998
6402,7169.306979000001
6403,3149.361553
6404,8944.710613
6405,7161.587462
6406,7562.498022
6407,9879.529718000002
6408,7263.067445000001
6409,7718.018666
6410,6027.15711
6411,19110.590669999998
6412,8205.001041
6413,3514.9028350000003
6414,2778.25916
6415,7306.001453
6416,12110.192659999999
6417,11629.986159999999
6418,5865.930323
6419,7634.591401000001
6420,12251.01258
6421,6598.62645
6422,9516.478859
6423,8787.326881
6424,2599.8558359999997
6425,9229.278928
6426,5126.837841
6427,16946.5137
6428,10228.83066
6429,5629.099104999999
6430,9909.891747
6431,8393.980242
6432,7264.469005
6433,8890.674428
6434,16810.218
6435,17477.31538
6436,7011.551509999999
6437,8236.299709
6438,7133.119526
6439,9884.565604000001
6440,4929.406207999999
6441,16003.56361
6442,8345.546824
6443,6190.881112
6444,6297.038269
6445,43671.48639
6446,12280.58805
6447,5104.172954
6448,10909.08388
6449,11336.66014
6450,8744.514948
6451,8962.335515
6452,10189.02482
6453,7209.617456
6454,10063.58576
6455,11036.378690000001
6456,5463.4060119999995
6457,5096.411158
6458,11554.51135
6459,6054.969068
6460,4569.515796
6461,4117.508029
6462,9737.418528
6463,7549.589095
6464,11181.37141
6465,7136.881787
6466,13175.74199
6467,14293.96529
6468,9886.847437
6469,9828.089954000001
6470,2599.8557539999997
6471,9713.217245
6472,5715.96073
6473,9634.286662999999
6474,7481.329665
6475,6453.259269
6476,4232.48671
6477,8459.544188
6478,11032.079440000001
6479,6027.15711
6480,16733.04404
6481,6403.6835
6482,7326.176371
6483,6873.735776
6484,7313.354868
6485,14025.73842
6486,14797.166330000002
6487,15542.327619999998
6488,12550.177109999999
6489,5601.803045000001
6490,25544.33144
6491,2944.317184
6492,5756.0927710000005
6493,6041.081833
6494,9121.976690000001
6495,4034.1734520000005
6496,8677.593597
6497,6139.2787149999995
6498,7537.76121
6499,7093.982687999999
6500,3529.4259880000004
6501,9673.87466
6502,15623.26936
6503,4812.841175
6504,8064.033215
6505,8271.503807
6506,9229.280242
6507,24270.83877
6508,17840.07664
6509,4257.81337
6510,6004.190609
6511,18463.32944
6512,9666.305231999999
6513,10033.16049
6514,21942.96455
6515,14462.37611
6516,4352.442709
6517,15220.051080000001
6518,7204.5918329999995
6519,6663.621505
6520,7264.470670000001
6521,7577.544596
6522,6297.03634
6523,9760.393079000001
6524,8352.539512000001
6525,11606.49686
6526,5370.681321999999
6527,4388.980086
6528,32594.536439999996
6529,11886.503
6530,4751.971318
6531,3162.0923420000004
6532,9986.665858
6533,14080.53765
6534,7562.500403
6535,7926.079478000001
6536,6873.736156
6537,8345.547442000001
6538,7305.363512000001
6539,9244.786527
6540,12755.82855
6541,4751.972196
6542,3596.8534310000005
6543,2894.867772
6544,11892.46155
6545,32492.204680000003
6546,4875.639168
6547,4702.478187
6548,4196.378457
6549,24080.23346
6550,12219.81501
6551,6413.777661
6552,8435.024015
6553,9131.568004
6554,9986.66279
6555,6004.191447
6556,13607.21413
6557,6700.449691
6558,12367.40845
6559,7632.079183
6560,7562.499993
6561,7562.498765
6562,13175.74294
6563,12200.480959999999
6564,11330.02277
6565,9443.965925
6566,9909.892006
6567,14209.278330000001
6568,10207.47525
6569,4133.5559840000005
6570,7553.727936
6571,13331.54549
6572,8045.530695
6573,7264.468887000001
6574,6356.481902
6575,7200.774242
6576,14634.750380000001
6577,7264.46759
6578,6816.362525
6579,17619.19706
6580,10344.8955
6581,9121.977343999999
6582,2993.339508
6583,8620.516705
6584,10063.585309999999
6585,10845.19415
6586,15376.07629
6587,5717.718113
6588,2935.682316
6589,14994.72679
6590,4634.223591
6591,7251.153576000001
6592,7264.469344
6593,9828.090398
6594,7960.9266609999995
6595,20576.9694
6596,7263.067577
6597,10046.68503
6598,5991.045808
6599,2778.259019
6600,4751.971673
6601,6552.2428310000005
6602,8256.757623
6603,7598.353845000001
6604,27411.118489999997
6605,8530.069290000001
6606,7180.049241
6607,4702.477114
6608,14743.32104
6609,16137.47181
6610,12289.76468
6611,5463.407429
6612,7197.7425459999995
6613,7737.805625
6614,7553.72824
6615,6589.140214
6616,6440.020299
6617,8087.749443000001
6618,7562.500068
6619,5211.538743
6620,9263.263781
6621,8539.957923
6622,17270.361259999998
6623,14563.96395
6624,9870.341321
6625,9879.247137999999
6626,4875.639739
6627,3846.671842
6628,7834.504481
6629,7503.023967
6630,7169.306979000001
6631,8506.674199
6632,19686.9592
6633,4755.4389200000005
6634,7204.5918329999995
6635,14998.977680000002
6636,16986.61725
6637,7706.007309999999
6638,6822.4652
6639,16986.61952
6640,5956.562629999999
6641,12679.940340000001
6642,15536.920909999999
6643,4646.975725
6644,12679.942509999999
6645,13331.54549
6646,5663.599612
6647,7305.676923
6648,6297.03753
6649,12752.39597
6650,9709.411057
6651,9263.266126999999
6652,8405.109145999999
6653,11252.77046
6654,6996.131892
6655,2969.39998
6656,7735.358232
6657,7562.498765
6658,10062.81013
6659,7438.938765999999
6660,6206.51801
6661,8244.446219
6662,6663.805081
6663,12121.51524
6664,13136.84942
6665,6700.449691
6666,8639.692289
6667,10270.81022
6668,7537.759795
6669,7217.393523000001
6670,6814.269118000001
6671,6546.658846
6672,19542.75545
6673,7926.079041
6674,7364.81028
6675,899.0370171
6676,10460.346940000001
6677,15910.28812
6678,6506.70529
6679,9229.278928
6680,4559.1706890000005
6681,7718.018991
6682,6297.0365280000005
6683,13757.85585
6684,12352.267029999999
6685,19500.08648
6686,7064.662154000001
6687,20672.11032
6688,17230.629930000003
6689,24080.24519
6690,3487.0934
6691,10845.18899
6692,12423.56335
6693,5019.889793
6694,15966.06546
6695,5367.505639999999
6696,7756.867717
6697,4702.478201
6698,7264.468970999999
6699,11362.76108
6700,16020.96992
6701,7530.246270999999
6702,7421.933823
6703,15220.050669999999
6704,6936.828371
6705,6466.420572
6706,6631.986732
6707,9396.766481
6708,7854.159943000001
6709,12584.17143
6710,4697.213465
6711,10364.53699
6712,14080.53765
6713,10491.68323
6714,17288.76134
6715,7093.9823400000005
6716,9160.890669
6717,3149.3614789999997
6718,5878.402531000001
6719,11475.23169
6720,8458.372911
6721,10012.43882
6722,6004.19102
6723,6904.9722170000005
6724,7049.083854
6725,5629.098591
6726,4963.081515999999
6727,2603.348247
6728,2637.719442
6729,5414.538904
6730,6552.243303
6731,14549.076330000002
6732,2603.3483300000003
6733,15489.578880000001
6734,2935.682488
6735,6050.3988979999995
6736,3360.2679329999996
6737,14567.188069999998
6738,10703.34196
6739,16137.46613
6740,14797.166330000002
6741,7133.12118
6742,7252.891729000001
6743,10128.1538
6744,6494.1112219999995
6745,9713.219004
6746,11536.61793
6747,10081.23942
6748,10352.141790000001
6749,7169.306139
6750,9687.458649
6751,16186.355669999999
6752,5756.0927710000005
6753,17796.13405
6754,10337.13811
6755,2986.7112829999996
6756,7169.306788
6757,7136.881787
6758,6763.239556999999
6759,7169.305411
6760,10329.36397
6761,16137.46827
6762,13607.21531
6763,7364.805498000001
6764,10063.58576
6765,6814.269118000001
6766,11330.02409
6767,14080.53765
6768,7017.624867
6769,5629.098915
6770,17288.76134
6771,5313.712953
6772,9431.331975
6773,8444.787619
6774,18040.124669999997
6775,6552.2421509999995
6776,8101.627351
6777,5790.871582
6778,4193.992802000001
6779,4914.8468920000005
6780,4751.971302
6781,7169.306523
6782,9673.081462999999
6783,8969.915921
6784,7553.725931999999
6785,13175.74294
6786,7703.425139
6787,7535.951629000001
6788,4888.332641
6789,13645.37565
6790,19500.08884
6791,7503.024498000001
6792,7264.468905
6793,7707.692106
6794,12550.17309
6795,9871.939457999999
6796,4232.487529
6797,12679.94154
6798,8634.103390999999
6799,13153.37477
6800,8812.433497
6801,10845.19302
6802,13841.12454
6803,13171.86026
6804,17056.50247
6805,7788.023143
6806,3716.16156
6807,11174.22967
6808,11026.014659999999
6809,13757.85585
6810,8272.565121
6811,8101.628218000001
6812,7401.826156
6813,7497.946940999999
6814,7337.772593000001
6815,9025.552809
6816,10128.15451
6817,5629.098562
6818,5629.098562
6819,11655.00077
6820,16186.34346
6821,6540.32069
6822,18393.47925
6823,7955.393526000001
6824,7537.759795
6825,5325.570922999999
6826,20308.15868
6827,8596.256776999999
6828,3901.341896
6829,16122.13038
6830,5991.046362
6831,11875.70824
6832,9986.663568
6833,7436.153405
6834,6466.421573
6835,11539.55312
6836,17012.72006
6837,14549.07815
6838,8218.570047
6839,21524.45407
6840,7264.468694
6841,26846.1052
6842,6440.021091
6843,4224.003272999999
6844,8345.545234000001
6845,3912.8743229999995
6846,14543.48057
6847,2908.7890899999998
6848,10254.02451
6849,24697.79478
6850,15489.578880000001
6851,47911.303210000005
6852,6936.828678
6853,9260.442541
6854,7659.212191
6855,35517.0063
6856,7401.826156
6857,19914.71049
6858,7169.306661
6859,7489.171687000001
6860,7537.759795
6861,5353.685191
6862,10187.19681
6863,10325.42671
6864,6297.038661
6865,7337.772593000001
6866,16390.042980000002
6867,14591.86614
6868,12617.316929999999
6869,8788.4813
6870,12659.752629999999
6871,21478.82392
6872,7784.7866650000005
6873,7025.050976
6874,3251.927882
6875,13631.194959999999
6876,11638.25789
6877,9979.934487
6878,16137.4752
6879,2993.339805
6880,16186.34525
6881,14918.456080000002
6882,10122.05822
6883,5079.040199
6884,2935.682499
6885,7862.342095
6886,10477.51094
6887,7305.677255
6888,11095.83663
6889,6995.528990999999
6890,6054.970694
6891,6858.53347
6892,6356.482316
6893,6343.749056000001
6894,11430.69796
6895,5576.469742
6896,6527.519434000001
6897,9428.982461
6898,5991.046025
6899,6589.4220399999995
6900,12679.94001
6901,4232.486366
6902,7326.176197
6903,7489.170336
6904,5242.3264070000005
6905,16137.476209999999
6906,11145.81207
6907,12888.28634
6908,14249.47679
6909,6435.55987
6910,9131.565951
6911,14727.34879
6912,12329.35781
6913,8122.516045
6914,15746.30791
6915,7827.842012
6916,8345.546824
6917,41036.52323
6918,5826.648682999999
6919,13790.911090000001
6920,8257.239243
6921,3200.5806789999997
6922,8345.546871999999
6923,10046.68526
6924,50473.28707
6925,8385.213345
6926,4232.486002000001
6927,12366.485920000001
6928,2711.432657
6929,9713.216085
6930,11174.23214
6931,17351.45278
6932,11350.45957
6933,6709.199026
6934,6798.750687000001
6935,10189.02482
6936,8902.642017
6937,9918.820526000001
6938,10659.21924
6939,11076.58864
6940,5303.525452000001
6941,3967.2896149999997
6942,6054.972045
6943,4286.301643
6944,7169.3069590000005
6945,4812.84004
6946,3465.285943
6947,9673.875015000001
6948,4751.971827
6949,4132.534213
6950,4697.213720000001
6951,9296.322569
6952,14018.57787
6953,8710.482902
6954,4751.971455
6955,5914.243243999999
6956,6540.320528
6957,10325.43078
6958,4311.345229
6959,15489.566330000001
6960,10643.574270000001
6961,14226.58915
6962,5347.97821
6963,20411.71523
6964,6374.857704999999
6965,7634.591756999999
6966,6297.039327
6967,7598.354369
6968,5600.9893409999995
6969,12789.88281
6970,8458.372587
6971,9673.873978
6972,6858.532976
6973,14733.40857
6974,4357.039390999999
6975,7497.946837
6976,7862.343839
6977,14326.97496
6978,10361.93462
6979,7718.016933
6980,7169.306207
6981,9737.420748999999
6982,9539.455785
6983,4224.00382
6984,7313.354526000001
6985,4751.971724
6986,6631.986732
6987,7169.306831
6988,5675.891197
6989,16120.879180000002
6990,16020.971000000001
6991,10612.6159
6992,7788.024170999999
6993,7264.469631
6994,8161.179413
6995,3472.5885009999997
6996,10036.889809999999
6997,31565.35813
6998,9244.789147
6999,10228.832690000001
7000,4689.643109000001
7001,13109.08928
7002,1477.001715
7003,8236.298534
7004,7263.067445000001
7005,5303.465392
7006,8413.040025
7007,13175.74488
7008,9242.949773
7009,6182.98283
7010,10643.58047
7011,11654.99928
7012,4870.456538
7013,7133.119876999999
7014,6873.686887000001
7015,3815.110532
7016,6800.5841709999995
7017,6506.70529
7018,12115.189409999999
7019,8345.547125
7020,12209.0671
7021,8943.85883
7022,663.1413003
7023,2969.400163
7024,8995.312865
7025,14249.474769999999
7026,9870.340512
7027,10909.08388
7028,21107.73674
7029,5968.525651
7030,23472.84988
7031,21956.1785
7032,13887.8427
7033,7240.773758
7034,2884.446461
7035,2886.607555
7036,12537.09807
7037,7251.153576000001
7038,13117.18027
7039,13538.333419999999
7040,14998.977680000002
7041,7169.306523
7042,10435.15588
7043,7770.421511
7044,27186.43618
7045,6763.239965000001
7046,10082.51045
7047,2603.348247
7048,8639.693256
7049,11378.87202
7050,14171.2254
7051,23012.337059999998
7052,8440.972092
7053,10043.08816
7054,4388.979644
7055,10807.79268
7056,7169.307870999999
7057,7029.626224
7058,20073.84793
7059,8257.315275
7060,9598.582527
7061,4034.1734520000005
7062,9623.683311
7063,4357.039390999999
7064,12900.74394
7065,29148.28853
7066,12742.618840000001
7067,4751.97176
7068,2673.735431
7069,6711.251515999999
7070,6647.679701
7071,6792.336398
7072,4622.784859
7073,12041.03955
7074,3875.426636
7075,9263.264734999999
7076,4197.3401969999995
7077,4702.477131000001
7078,6276.513659
7079,4576.358518999999
7080,9061.32698
7081,18488.42939
7082,5128.659087
7083,3015.839386
7084,6800.583315999999
7085,6576.850724
7086,18833.03713
7087,4232.174432
7088,9673.874096
7089,7266.086869
7090,5079.039967000001
7091,6932.014009999999
7092,16640.501669999998
7093,14023.04944
7094,13331.54586
7095,2668.015102
7096,7341.3163700000005
7097,13076.97975
7098,9986.665858
7099,7535.951784000001
7100,12883.75439
7101,21406.24999
7102,6157.452705
7103,8122.516532
7104,4420.518348
7105,19909.24587
7106,12825.072
7107,6893.965474
7108,14727.352009999999
7109,5414.539156
7110,10763.3018
7111,20756.81991
7112,8122.515959
7113,7133.120834
7114,44389.16653
7115,7620.115054000001
7116,10165.08928
7117,7264.469344
7118,2778.258835
7119,10550.901240000001
7120,19109.49531
7121,10250.94425
7122,4196.378171
7123,9588.67623
7124,8854.896149
7125,18814.11552
7126,13723.265730000001
7127,7564.8454489999995
7128,7788.021981999999
7129,14113.312780000002
7130,9229.279406
7131,9102.504192
7132,11174.2325
7133,7559.6424799999995
7134,3162.734042
7135,4929.4060549999995
7136,2778.2589350000003
7137,17475.946
7138,11464.26599
7139,10062.81003
7140,7756.868928
7141,12002.85807
7142,7681.245017
7143,12100.5282
7144,10859.2467
7145,6574.535612
7146,7926.079478000001
7147,16020.972719999998
7148,5347.97821
7149,2913.7352760000003
7150,9748.881573
7151,10062.81034
7152,9131.565906
7153,6466.420072
7154,5556.285347
7155,19898.84484
7156,7756.867717
7157,9488.095369
7158,6792.4769909999995
7159,7305.676605
7160,10842.32596
7161,9742.491770999999
7162,21987.668380000003
7163,10616.04865
7164,5403.162988
7165,10438.119690000001
7166,6477.453745000001
7167,12679.942509999999
7168,15966.07035
7169,16774.8531
7170,8599.173595
7171,8064.033854
7172,15046.3999
7173,5414.539204
7174,5388.826159
7175,11359.08717
7176,7970.631945
7177,16137.47181
7178,23548.5043
7179,15551.411769999999
7180,8401.693636
7181,6540.321688
7182,8345.547057
7183,5744.189031
7184,6297.037245
7185,5573.180478
7186,8613.473805
7187,7364.805498000001
7188,11362.76282
7189,6996.1299819999995
